year,month,state,rainfall,soil_moisture,groundwater_level,population,population_consumption_per_month
2022,10,Assam,5873.4694419054,22.15406780693542,2.5915000000000004,35629250.0,149108411250.0
2022,11,Assam,8.6162966036,14.635228186561845,2.7045000000000003,35657166.666666664,144411525000.0
2022,12,Assam,220.0779962414,10.075732247867473,2.896597826086957,35685083.333333336,149342073750.0
2023,1,Assam,23.8540546707,9.339102550386873,3.0886956521739135,35713000.0,149458905000.0
2023,2,Assam,599.557597008,10.319537256902247,3.3910978260869564,35740833.333333336,135100350000.0
2023,3,Assam,2333.1251095096,14.957983729824976,3.6935,35768666.666666664,149691870000.0
2023,4,Assam,3669.1409781894,18.189975138960612,5.34,35796500.0,144975825000.0
2023,5,Assam,4515.6944189391,19.4536668268358,4.6863636363636365,35824333.333333336,149924835000.0
2023,6,Assam,15091.2743613503,22.49550635985392,4.9910000000000005,35852166.666666664,145201275000.0
2023,7,Assam,9442.39218159,23.946386010082417,4.836,35880000.0,150157800000.0
2023,8,Assam,10575.3021523617,24.21206734927337,3.994615384615384,35907833.333333336,150274282500.0
2023,9,Assam,4692.8832172275,20.52031404252104,4.817,35935666.666666664,145539450000.0
2023,10,Assam,2919.2634015612,19.10644916485977,4.803,35963500.0,150507247500.0
2023,11,Assam,438.3170560072,12.90574726809588,5.334999999999999,35991333.333333336,145764900000.0
2023,12,Assam,443.2616580749,13.099360183517554,5.724,36019166.666666664,150740212500.0
2024,1,Assam,23.6510865934,10.867033569517623,6.175,36047000.0,150856695000.0
2024,2,Assam,685.1989010298,11.79133249632634,6.256,36074916.666666664,136363185000.0
2024,3,Assam,479.3374568835,8.247444401483378,2.525111111111111,36102833.333333336,151090357500.0
2024,4,Assam,1319.7173241706,4.573718722354337,-1.2057777777777785,36130750.0,146329537500.0
2024,5,Assam,2159.0095319167,5.52206290345571,-4.9366666666666665,36158666.666666664,151324020000.0
2024,6,Assam,12605.6230366695,20.606108133057827,-3.978,36186583.333333336,146555662500.0
2024,7,Assam,8998.6866663822,23.9542138843724,-3.439333333333334,36214500.0,151557682500.0
2024,8,Assam,12195.0715854957,27.685067513539327,-5.3693333333333335,36242416.666666664,151674513750.0
2024,9,Assam,7872.4767468515,24.872348863530604,-7.375333333333334,36270333.333333336,146894850000.0
2024,10,Assam,5005.4177517385,27.957539722191097,-7.493125,36298250.0,151908176250.0
2024,11,Assam,131.2228664221,,-7.3,36326166.666666664,147120975000.0
2024,12,Assam,40.7641447011,,-7.67,36354083.333333336,152141838750.0
2025,1,Assam,815.5203222029,,,,
2025,2,Assam,594.9956663396,,,,
2025,3,Assam,840.8590367919,,,,
2025,4,Assam,6281.6763589423,,,,
2025,5,Assam,12060.6480046857,,,,
2025,6,Assam,10567.7485350115,,,,
2018,1,Bihar,0.0,,4.597428571428571,119461013.0,499944339405.0
2018,2,Bihar,0.005463617,,4.929571428571428,119681901.08333331,452397586088.0
2018,3,Bihar,20.014192043,,5.261714285714286,119902789.16666669,501793172678.0
2018,4,Bihar,49.563969264,,5.593857142857143,120123677.25,486500892870.0
2018,5,Bihar,1006.064989995,,5.926,120344565.33333331,503642005920.0
2018,6,Bihar,843.181585287,,5.157047619047619,120565453.41666669,488290086330.0
2018,7,Bihar,8016.347768933,25.460117660855264,4.3880952380952385,120786341.5,505490839162.0
2018,8,Bihar,14629.553252271,27.49466716341256,3.619142857142857,121007229.58333331,506415255814.0
2018,9,Bihar,7308.405531132,23.364682873070176,3.9132,121228117.66666669,490973876550.0
2018,10,Bihar,2701.107388318,12.24421738803056,4.207257142857142,121449005.75,508264089056.0
2018,11,Bihar,597.855847306,9.156335154649124,4.501314285714285,121669893.83333331,492763070010.0
2018,12,Bihar,226.343684581,7.662842683106962,4.795371428571428,121890781.91666669,510112922329.0
2019,1,Bihar,214.572670741,7.445784193378608,5.089428571428571,122111670.0,511037338950.0
2019,2,Bihar,1316.72184268,10.812446696898496,5.4115,122335691.33333331,462428913240.0
2019,3,Bihar,234.986021538,10.773763093445693,5.7335714285714285,122559712.66666669,512912397510.0
2019,4,Bihar,940.614218689,9.49524788377193,6.055642857142857,122783734.0,497274122700.0
2019,5,Bihar,886.674672105,5.580193379632465,6.377714285714286,123007755.33333331,514787456070.0
2019,6,Bihar,3613.149420684,11.719086254122807,5.574095238095238,123231776.66666669,499088695500.0
2019,7,Bihar,14463.968033526,24.138979040450376,4.770476190476191,123455798.0,516662514630.0
2019,8,Bihar,6747.91528531,25.024367239590077,3.966857142857143,123679819.33333331,517600043910.0
2019,9,Bihar,14088.053596689,26.96539992223191,3.720857142857142,123903840.66666669,501810554700.0
2019,10,Bihar,1222.856533074,21.08065125,3.474857142857142,124127862.0,519475102470.0
2019,11,Bihar,27.02423106,12.776048784454757,3.228857142857142,124351883.33333331,503625127500.0
2019,12,Bihar,467.450635836,11.956937396308186,3.7125168067226886,124575904.66666669,521350161030.0
2020,1,Bihar,319.306822538,13.529843306283189,4.1961764705882345,124799926.0,522287690310.0
2020,2,Bihar,751.135525221,12.673207189065108,3.9576249447147274,124656848.83333331,471202888576.0
2020,3,Bihar,1457.705750634,16.133312888036304,3.71907341884122,124513771.66666669,521090134425.0
2020,4,Bihar,1763.975708329,16.817828823977027,3.4805218929677126,124370694.5,503701312740.0
2020,5,Bihar,2531.476274575,17.57889471714771,3.241970367094206,124227617.33333331,519892578540.0
2020,6,Bihar,9840.194610336,22.364818054991535,3.0034188412206984,124084540.16666669,502542387690.0
2020,7,Bihar,12010.523659223,28.69615369565581,2.764867315347191,123941463.0,518695022655.0
2020,8,Bihar,3527.788549433,25.15430495099761,2.526315789473684,123798385.83333331,518096244697.0
2020,9,Bihar,6049.18488614,28.183447671491223,2.82442558007923,123655308.66666669,500804000100.0
2020,10,Bihar,1356.067410597,17.64428588849077,3.1225353706847763,123512231.5,516898688812.0
2020,11,Bihar,179.16202763,11.527167263804348,3.4206451612903224,123369154.33333331,499645075050.0
2020,12,Bihar,290.889091792,10.865619909309622,3.800019550342131,123226077.16666669,515701132958.0
2021,1,Bihar,27.098277538,10.394165375212223,4.179393939393939,123083000.0,515102355000.0
2021,2,Bihar,15.091951726,10.04362660244361,3.889480519480519,123236000.0,465832080000.0
2021,3,Bihar,73.626866267,10.466745720458404,3.599567099567099,123389000.0,516382965000.0
2021,4,Bihar,326.003566527,11.06447011649123,3.309653679653679,123542000.0,500345100000.0
2021,5,Bihar,8662.809618444,19.373094495925297,3.019740259740259,123695000.0,517663575000.0
2021,6,Bihar,10067.08807114,25.95741507850877,2.7298268398268393,123848000.0,501584400000.0
2021,7,Bihar,8477.269304111,26.038091047623087,2.43991341991342,124001000.0,518944185000.0
2021,8,Bihar,10701.014890659,27.524312463333334,2.15,124154000.0,519584490000.0
2021,9,Bihar,3450.514408461,22.545124157441016,2.356095238095238,124307000.0,503443350000.0
2021,10,Bihar,6199.194711482,23.19255171578947,2.562190476190476,124460000.0,520865100000.0
2021,11,Bihar,2.016864315,,2.7682857142857142,124613000.0,504682650000.0
2021,12,Bihar,478.321317384,12.56650829244482,3.0684285714285715,124766000.0,522145710000.0
2022,1,Bihar,406.983348025,17.033355295258165,3.3685714285714288,124919000.0,522786015000.0
2022,2,Bihar,858.476733319,16.42156563787594,3.696642857142858,125072083.33333331,472772475000.0
2022,3,Bihar,13.600895296,12.50594378811545,4.024714285714286,125225166.66666669,524067322500.0
2022,4,Bihar,447.337373679,11.814610378421053,4.352785714285715,125378250.0,507781912500.0
2022,5,Bihar,2344.4634567461,17.254200079035087,4.6808571428571435,125531333.33333331,525348630000.0
2022,6,Bihar,5998.5298634991,19.825866207699487,4.305179271708684,125684416.66666669,509021887500.0
2022,7,Bihar,4204.240379865,19.90326041230255,3.929501400560224,125837500.0,526629937500.0
2022,8,Bihar,5033.6256746403,22.858498080440334,3.5538235294117646,125990583.33333331,527270591250.0
2022,9,Bihar,5610.8691658578,24.988428244811647,3.608834733893558,126143666.66666669,510881850000.0
2022,10,Bihar,2318.4685254376,19.832054925903748,3.66384593837535,126296750.0,528551898750.0
2022,11,Bihar,0.0609742064999999,12.433658816913391,3.718857142857143,126449833.33333331,512121825000.0
2022,12,Bihar,3.2256473501,11.10896412245068,4.863085714285714,126602916.66666669,529833206250.0
2023,1,Bihar,2.6138644561,10.754928393341434,6.007314285714285,126756000.0,530473860000.0
2023,2,Bihar,5.749669201,10.62636558345535,7.151542857142857,126909083.33333331,479716335000.0
2023,3,Bihar,504.801583591,11.99392694132846,8.295771428571427,127062166.66666669,531755167500.0
2023,4,Bihar,423.4731321941,12.385650804584971,9.44,127215250.0,515221762500.0
2023,5,Bihar,1334.200344339,15.052365587202248,4.9555,127368333.33333331,533036475000.0
2023,6,Bihar,2398.242858263,16.81534197175778,7.675000000000001,127521416.66666669,516461737500.0
2023,7,Bihar,5391.5888573303,21.29564514287882,9.6,127674500.0,534317782500.0
2023,8,Bihar,9143.3192250681,24.023013083916627,8.96,127827583.33333331,534958436250.0
2023,9,Bihar,5131.7825291054,21.4470065436529,8.23,127980666.66666669,518321700000.0
2023,10,Bihar,1352.4004162377,17.8859027081367,7.76,128133750.0,536239743750.0
2023,11,Bihar,4.7688800285,11.778258469378375,8.23,128286833.33333331,519561675000.0
2023,12,Bihar,237.5903361773,12.901629237224386,5.675000000000001,128439916.66666669,537521051250.0
2024,1,Bihar,23.156422952,11.75812254315873,9.13,128593000.0,538161705000.0
2024,2,Bihar,308.8307022131,12.03665161676589,11.94,128746000.0,486659880000.0
2024,3,Bihar,522.3841656108,10.963054930005054,5.7225925925925925,128899000.0,539442315000.0
2024,4,Bihar,23.4387326166,7.083309052428541,-0.4948148148148146,129052000.0,522660600000.0
2024,5,Bihar,507.5079155049,8.695253860787426,-6.712222222222222,129205000.0,540722925000.0
2024,6,Bihar,2172.1327086471,14.192329366047392,-6.247777777777777,129358000.0,523899900000.0
2024,7,Bihar,5166.8904622026,20.75175893102754,-5.582222222222223,129511000.0,542003535000.0
2024,8,Bihar,8694.854149450899,26.371745610172457,-5.806666666666667,129664000.0,542643840000.0
2024,9,Bihar,5615.7472368418,22.37369018059668,-4.806666666666667,129817000.0,525758850000.0
2024,10,Bihar,1306.6969004574,25.094528005007643,-4.833333333333333,129970000.0,543924450000.0
2024,11,Bihar,1.3747625754,,-5.151000000000001,130123000.0,526998150000.0
2024,12,Bihar,1.4112566065,,-6.194,130276000.0,545205060000.0
2025,1,Bihar,14.1196002848,,,,
2025,2,Bihar,51.3030325546,,,,
2025,3,Bihar,311.9551281824,,,,
2025,4,Bihar,2308.6137899422,,,,
2025,5,Bihar,3462.1235282099,,,,
2025,6,Bihar,5331.0867718759,,,,
2018,1,Chandigarh,0.0,,23.04,1126705.0,4715260425.0
2018,2,Chandigarh,5.694146156,,24.51,1128027.5833333333,4263944272.0
2018,3,Chandigarh,51.572059569,,25.98,1129350.1666666667,4726330432.0
2018,4,Chandigarh,3.032986223,,27.450000000000003,1130672.75,4579224630.0
2018,5,Chandigarh,27.059335678,,28.92,1131995.3333333333,4737400470.0
2018,6,Chandigarh,10.687268033,,28.92,1133317.9166666667,4589937570.0
2018,7,Chandigarh,180.175600906,14.881817325,24.8,1134640.5,4748470508.0
2018,8,Chandigarh,819.431509401,16.75970039354839,20.68,1135963.0833333333,4754005496.0
2018,9,Chandigarh,1016.002243692,16.574511526666665,20.065,1137285.6666666667,4606006950.0
2018,10,Chandigarh,268.890794507,8.47184843548387,19.45,1138608.25,4765075534.0
2018,11,Chandigarh,16.14096435,4.217044976666666,19.77,1139930.8333333333,4616719860.0
2018,12,Chandigarh,22.996262717,3.8983038,19.86,1141253.4166666667,4776145541.0
2019,1,Chandigarh,78.149670745,5.408988674193548,19.95,1142576.0,4781680560.0
2019,2,Chandigarh,285.907714473,12.014928139285717,18.975,1143900.75,4323944828.0
2019,3,Chandigarh,146.795740682,14.3312329,18.0,1145225.5,4792768702.0
2019,4,Chandigarh,109.92533371,6.091545006666666,20.24,1146550.25,4643528520.0
2019,5,Chandigarh,82.341858296,4.418080841935484,22.48,1147875.0,4803856875.0
2019,6,Chandigarh,67.976096034,3.657491893333334,22.43,1149199.75,4654258980.0
2019,7,Chandigarh,850.841809446,13.390527609677418,18.92,1150524.5,4814945048.0
2019,8,Chandigarh,798.707165152,16.176305983870968,15.41,1151849.25,4820489119.0
2019,9,Chandigarh,398.438134197,11.49437757,14.536666666666669,1153174.0,4670354700.0
2019,10,Chandigarh,22.436329303999997,11.45567331935484,13.663333333333332,1154498.75,4831577261.0
2019,11,Chandigarh,186.915464277,8.159768256666666,12.79,1155823.5,4681085160.0
2019,12,Chandigarh,111.2325414,15.44355744516129,16.895,1157148.25,4842665434.0
2020,1,Chandigarh,164.532460466,12.61699110967742,21.0,1158473.0,4848209505.0
2020,2,Chandigarh,41.92454196,8.75528778275862,23.908571428571427,1162600.25,4394628952.0
2020,3,Chandigarh,355.028273567,14.291493848387097,26.817142857142855,1166727.5,4882754572.0
2020,4,Chandigarh,234.083168574,12.83441449,29.72571428571429,1170854.75,4741961730.0
2020,5,Chandigarh,167.034846466,9.4967884,32.63428571428571,1174982.0,4917299670.0
2020,6,Chandigarh,144.91011314,6.804394226666667,35.542857142857144,1179109.25,4775392470.0
2020,7,Chandigarh,445.66694925,10.640200612903229,38.45142857142857,1183236.5,4951844768.0
2020,8,Chandigarh,369.25257686,13.793395587096771,41.36,1187363.75,4969117286.0
2020,9,Chandigarh,46.117607091,7.213791146666667,34.85666666666667,1191491.0,4825538550.0
2020,10,Chandigarh,77.844243116,3.1030057677419354,28.35333333333333,1195618.25,5003662384.0
2020,11,Chandigarh,113.332997057,5.237332573333333,21.85,1199745.5,4858969260.0
2020,12,Chandigarh,31.273383609999996,7.519658593548388,21.47,1203872.75,5038207451.0
2021,1,Chandigarh,11.341228073,7.640411764516129,21.09,1208000.0,5055480000.0
2021,2,Chandigarh,51.427727244,6.682820550000001,21.32,1208916.6666666667,4569705000.0
2021,3,Chandigarh,22.775421284,3.938769477419355,21.55,1209833.3333333333,5063152500.0
2021,4,Chandigarh,50.037463212999995,3.56320341,21.78,1210750.0,4903537500.0
2021,5,Chandigarh,143.65284466699998,5.631758919354839,22.01,1211666.6666666667,5070825000.0
2021,6,Chandigarh,290.12967545600003,10.274092333333334,22.24,1212583.3333333333,4910962500.0
2021,7,Chandigarh,531.7951353870001,9.692279283870969,22.47,1213500.0,5078497500.0
2021,8,Chandigarh,459.635412216,13.585985693333331,22.7,1214416.6666666667,5082333750.0
2021,9,Chandigarh,482.744138693,14.28648536551724,21.33,1215333.3333333333,4922100000.0
2021,10,Chandigarh,121.311900267,10.07574897142857,19.96,1216250.0,5090006250.0
2021,11,Chandigarh,0.739250046,,18.59,1217166.6666666667,4929525000.0
2021,12,Chandigarh,1.88099922,4.5037395,19.64,1218083.3333333333,5097678750.0
2022,1,Chandigarh,606.364021387,15.477765303333332,20.69,1219000.0,5101515000.0
2022,2,Chandigarh,111.50730009,14.345433242857142,19.403333333333332,1220000.0,4611600000.0
2022,3,Chandigarh,0.028986972,6.861608016129032,18.116666666666667,1221000.0,5109885000.0
2022,4,Chandigarh,3.0479999999999996,3.2213253833333337,16.83,1222000.0,4949100000.0
2022,5,Chandigarh,59.153,4.11529131,22.21,1223000.0,5118255000.0
2022,6,Chandigarh,115.447,5.760755583053334,21.91,1224000.0,4957200000.0
2022,7,Chandigarh,861.738,16.906965976941937,21.61,1225000.0,5126625000.0
2022,8,Chandigarh,302.0271359264,13.464286063774193,21.31,1226000.0,5130810000.0
2022,9,Chandigarh,413.4,9.870671389553332,21.35,1227000.0,4969350000.0
2022,10,Chandigarh,54.27300000000001,9.658821083,21.39,1228000.0,5139180000.0
2022,11,Chandigarh,0.103,4.642994430606897,21.43,1229000.0,4977450000.0
2022,12,Chandigarh,0.172,3.179435894219355,21.77,1230000.0,5147550000.0
2023,1,Chandigarh,48.852,3.8367685069333337,22.11,1231000.0,5151735000.0
2023,2,Chandigarh,0.047,4.795185499292592,22.275,1232000.0,4656960000.0
2023,3,Chandigarh,138.552,6.51519397509,22.44,1233000.0,5160105000.0
2023,4,Chandigarh,69.652,7.986095487533333,22.605,1234000.0,4997700000.0
2023,5,Chandigarh,192.899,8.747150044987096,22.77,1235000.0,5168475000.0
2023,6,Chandigarh,254.03,9.367249957186669,22.9,1236000.0,5005800000.0
2023,7,Chandigarh,1356.794,15.87792889757097,22.12,1237000.0,5176845000.0
2023,8,Chandigarh,402.109,13.772144259558065,22.21,1238000.0,5181030000.0
2023,9,Chandigarh,91.147,8.36057026688,22.18,1239000.0,5017950000.0
2023,10,Chandigarh,52.681,6.367374538504348,23.36,1240000.0,5189400000.0
2023,11,Chandigarh,32.809,4.46683295402,23.76,1241000.0,5026050000.0
2023,12,Chandigarh,54.41,9.760132956203226,23.21,1242000.0,5197770000.0
2024,1,Chandigarh,0.952,6.296936958158621,24.61,1243000.0,5201955000.0
2024,2,Chandigarh,9.472,8.062175880851724,26.55,1244333.3333333333,4703580000.0
2024,3,Chandigarh,17.586,5.810527515890323,10.62,1245666.6666666667,5213115000.0
2024,4,Chandigarh,16.121000000000002,4.200487743972414,-5.309999999999999,1247000.0,5050350000.0
2024,5,Chandigarh,0.032,2.77628929643871,-21.24,1248333.3333333333,5224275000.0
2024,6,Chandigarh,10.252,2.7657868827966667,-24.63,1249666.6666666667,5061150000.0
2024,7,Chandigarh,153.59199999999998,11.613067480275,-23.57,1251000.0,5235435000.0
2024,8,Chandigarh,299.891,16.00221568293871,-34.98,1252333.3333333333,5241015000.0
2024,9,Chandigarh,75.23,13.224872860396664,-31.15,1253666.6666666667,5077350000.0
2024,10,Chandigarh,0.1,6.976358524333333,-23.69,1255000.0,5252175000.0
2024,11,Chandigarh,0.3,,-23.29,1256333.3333333333,5088150000.0
2024,12,Chandigarh,18.148,,-23.37,1257666.6666666667,5263335000.0
2025,1,Chandigarh,35.842000000000006,8.674346737416128,,,
2025,2,Chandigarh,38.704,5.812430492811538,,,
2025,3,Chandigarh,8.86,6.053755935958065,,,
2025,4,Chandigarh,8.96,3.87312852429,,,
2025,5,Chandigarh,62.444,5.566633738725926,,,
2025,6,Chandigarh,325.1751682358,7.904516773866666,,,
2018,1,Chhattisgarh,0.0,,6.466428571428572,28566990.0,119552853150.0
2018,2,Chhattisgarh,0.121127937,,6.697513736263737,28603098.916666668,108119713912.0
2018,3,Chhattisgarh,185.247995973,,6.928598901098901,28639207.833333332,119855084798.0
2018,4,Chhattisgarh,11.290027493,,7.159684065934066,28675316.75,116135032830.0
2018,5,Chhattisgarh,554.805365605,,7.390769230769231,28711425.666666668,120157316415.0
2018,6,Chhattisgarh,624.866214353,,7.297884615384616,28747534.583333332,116427515070.0
2018,7,Chhattisgarh,4285.605756125,26.357047758035716,7.205,28783643.5,120459548032.0
2018,8,Chhattisgarh,18573.541679949,29.226675827188934,2.703076923076923,28819752.416666668,120610663856.0
2018,9,Chhattisgarh,10317.342205574,24.60876911035714,1.9815384615384617,28855861.333333332,116866238400.0
2018,10,Chhattisgarh,3203.691355004,13.329705216705069,1.26,28891970.25,120912895504.0
2018,11,Chhattisgarh,104.420618101,8.61031372547619,5.089230769230769,28928079.166666668,117158720640.0
2018,12,Chhattisgarh,1517.566666049,12.97152001440092,4.26,28964188.083333332,121215127121.0
2019,1,Chhattisgarh,423.225356336,14.369590327880184,5.769285714285714,29000297.0,121366242945.0
2019,2,Chhattisgarh,405.902662142,14.164051637882654,16.1,29036624.833333332,109758441856.0
2019,3,Chhattisgarh,538.081176336,12.766643276497696,3.526666666666667,29072952.666666668,121670306910.0
